oID,PID,CIDX,Poster,Gender,CDate,Cmt,CLike,Date,Time
640891-4,640891,4,臺北醫學大學,m,2015年10月10日 14:41,大推黃長江學長,0,2015/10/10,14:41
640891-5,640891,5,臺北醫學大學,m,2015年10月10日 16:12,剛好我也想矯正，謝謝樓上各位的資訊!!!,0,2015/10/10,16:12
640891-6,640891,6,臺北醫學大學,f,2015年10月11日 05:18,我的主治是蔡醫師當初是看他的學歷有到日本專攻矯正這方面所以就選擇看他的診雖然都是給住院醫師調但是每次回診調前調後蔡醫師本人幾乎都會再check過一次所以不用太擔心~然後北醫學生打八折是真的~~~,4,2015/10/11,05:18
640891-7,640891,7,一個把回應刪除的同學,o,2015年10月11日 15:48,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2015/10/11,15:48
640891-8,640891,8,臺北醫學大學,m,2015年10月11日 15:49,"我也是給蔡醫師治療～雖然主要都是他的學生操刀但是學生動作前都會請蔡醫師評估確認技術上沒問題！費用部分北醫學生基本費用是80000及最後的維持器6000,其他依據個人狀況不同拔牙（非健保）一顆800,骨釘一隻5000,還有每次的掛號費其實算一算也不少也破十萬了,如果是學生可優待掛號費,小缺點是每次都要等很久!!如果還在學我會覺得可以在北醫做～以上是我在北醫矯正的心得啦!!給想在北醫矯正的人參考喔",2,2015/10/11,15:49
640891-9,640891,9,臺北醫學大學 醫學系,m,2015年10月12日 12:25,"學長給蔡醫師做的，人很nice, 不複雜的很棒",0,2015/10/12,12:25
640891-10,640891,10,原PO - 臺北醫學大學 ,f,2015年10月12日 12:39,我是原PO謝謝大家的資訊~~~不過我同學說畢業之後還要定期回診啊XD差點忘了考慮這點...,0,2015/10/12,12:39
640891-11,640891,11,臺北醫學大學,f,2015年10月12日 16:08,北醫的矯正等的不算久喔～我以前在診所矯正，常常候診時間都是一小時起跳QAQ我現在是鄭醫生的病患，對他印象還好(可能是系和他沒交集)～不過住院醫生人超好!!!比較喜歡北醫啦～應該是以前待的診所太坑錢，態度又不好吧,1,2015/10/12,16:08
640891-12,640891,12,臺北醫學大學,f,2015年10月28日 08:28,已收藏！！！謝謝發文的原po和大家的留言T___T最近也在煩惱矯正的問題,1,2015/10/28,08:28
640891-13,640891,13,臺北醫學大學,f,2015年11月10日 11:49,想借問一下給蔡醫師做矯正的><他的門診時間除了星期三上午還有什麼時候啊我去問另一個醫生他說我的要12萬耶(未打折的價錢),0,2015/11/10,11:49
640891-14,640891,14,臺北醫學大學,m,2015年11月10日 11:50,樓上，還有星期5下午,0,2015/11/10,11:50
640891-15,640891,15,臺北醫學大學,f,2015年11月10日 14:53,禮拜二、三、五都有二跟三的晚上確定有但是禮拜五好像只到下午吧！可以上附醫齒顎矯正科查看看蔡醫師的門診時間因為有時候蔡醫師會出國可能會撲空喔！,0,2015/11/10,14:53
640891-16,640891,16,臺北醫學大學,f,2016年1月4日 16:27,明年開始會給鄭醫師矯正，但我的醫師跟我說若要打骨釘，費用一顆一萬，想知道B8是什麼時候的價格呀><?,0,2016/1/4,16:27
640891-17,640891,17,臺北醫學大學,m,2016年1月4日 16:50,可能鄭跟蔡有差吧像我給蔡做就是90000+6000(維持器),0,2016/1/4,16:50
640891-18,640891,18,臺北醫學大學 醫學系醫學科學研究所,m,2016年1月4日 17:01,B16 去年九月喔！！我的費用跟B17 一樣,0,2016/1/4,17:01
640891-19,640891,19,臺北醫學大學,f,2016年1月4日 17:44,B17 B18 謝謝！ 不過我不是明年要做啦，是今年XD 所以B18是2015 9月嗎？如果是，考慮再去掛蔡的門診惹OAQ...因我是88000+維持器（沒有問清楚），骨釘1顆1萬><,0,2016/1/4,17:44
640891-20,640891,20,臺北醫學大學 醫學系醫學科學研究所,m,2016年1月5日 15:44,對喔～是2015九月 價差蠻多的耶,0,2016/1/5,15:44
640891-21,640891,21,臺北醫學大學,f,2016年1月6日 07:17,B19 骨釘直接2倍也太誇張了@@我4月要去做~~來看看水溫,0,2016/1/6,07:17
640891-22,640891,22,臺北醫學大學 醫學系,f,4月8日 09:33,我這個月去變成90000+維持器6000+拔四顆牙3200說好的80000起跳呢><(我掛蔡醫師的),0,2016/4/8,09:33
640891-23,640891,23,臺北醫學大學 藥學系,f,4月8日 10:34,B22 好像有人起跳是80000有人是90000?!不知道是不是看矯正難度來決定><我是去年一月做的  起跳80000,0,2016/4/8,10:34
593893-1,593893,1,臺北醫學大學,m,2015年9月26日 14:02,1個小時可以吃很多東西吧?!,4,2015/9/26,14:02
593893-2,593893,2,臺北醫學大學,m,2015年9月26日 14:08,怒不選晚上的課！怒走出教室、怒十分鐘再進教室！,4,2015/9/26,14:08
593893-3,593893,3,原PO - 臺北醫學大學 ,m,2015年9月26日 14:12,78接9A只有十分鐘吧@@必修無法怒不選QQ,3,2015/9/26,14:12
593893-4,593893,4,臺北醫學大學,m,2015年9月26日 14:16,藥學系實驗課嗎？,0,2015/9/26,14:16
593893-5,593893,5,臺北醫學大學,f,2015年9月26日 14:19,9A完再吃其實也不算晚吧？,2,2015/9/26,14:19
593893-6,593893,6,臺北醫學大學 藥學系,f,2015年9月26日 14:26,中間不下課 不過很多老師都不會管你自由進出啊~9A的課當然就是4點出去小七買吃的,7,2015/9/26,14:26
593893-7,593893,7,臺北醫學大學 牙體技術學系,m,2015年9月26日 15:45,牙概嗎QQ轉學生也好不習慣嗚嗚,1,2015/9/26,15:45
593893-8,593893,8,臺北醫學大學 牙醫學系,m,2015年9月26日 16:26,@B7 別鬧了 牙概根本沒什麼人去的XD,25,2015/9/26,16:26
593893-9,593893,9,臺北醫學大學 牙體技術學系,m,2015年9月26日 16:29,我怕老師興致來就點名QQ所以還是乖乖去了XD,2,2015/9/26,16:29
593893-10,593893,10,臺北醫學大學 牙醫學系,m,2015年9月26日 16:32,B9記得跟直屬要個牙概報告學號名字改完交出去90分入袋,12,2015/9/26,16:32
593893-11,593893,11,原PO - 臺北醫學大學 ,m,2015年9月26日 16:33,78有課也不能四點買吃的，上週我是塞小七的葡萄乾麵包XD--9A牙概沒錯，對家裡沒人從事醫療相關的我來說收穫很多啦～繳這麼多學費還是上個課才甘心><,2,2015/9/26,16:33
593893-12,593893,12,原PO - 臺北醫學大學 ,m,2015年9月26日 16:36,B5 謝謝建議，但我七點吃晚餐會餓過頭XD,0,2015/9/26,16:36
593893-13,593893,13,臺北醫學大學,f,2015年9月26日 17:12,我是B5那…只能隨身攜帶糧食了XD,2,2015/9/26,17:12
593893-14,593893,14,臺北醫學大學 牙體技術學系,m,2015年9月26日 17:35,其實我是把牙概當成聽演講啦，畢竟還是滿充實的XD (除了該死的9A)不過竟然意外釣出來口醫好朋友XDDB10 謝謝你~~我去打聽看看~~B11 我也覺得去上課才安心XD 不過有我刻意把78空下來 就是去吃晚餐(?),3,2015/9/26,17:35
593893-15,593893,15,臺北醫學大學,m,2015年9月27日 18:39,早八實驗課?,0,2015/9/27,18:39
593893-16,593893,16,臺北醫學大學,f,2015年10月1日 14:39,北醫那麼小下課超過十分鐘還會不知道該怎麼辦(??_?`),5,2015/10/1,14:39
593893-17,593893,17,臺北醫學大學,m,2015年10月1日 15:42,下課排小7,2,2015/10/1,15:42
593893-18,593893,18,臺北醫學大學 牙醫學系,m,2015年10月3日 20:15,除了牙概共筆大概沒人在去的哈哈哈,1,2015/10/3,20:15
593893-19,593893,19,臺北醫學大學,m,2015年10月4日 03:59,牙醫宿營大成功,2,2015/10/4,03:59
593893-20,593893,20,臺北醫學大學 牙醫學系,f,2015年10月5日 15:04,牙醫宿營推一個～！老師都不下課的啊～～～,3,2015/10/5,15:04
593893-21,593893,21,臺北醫學大學,m,2015年10月8日 06:25,直接翹啊,0,2015/10/8,06:25
588943-1,588943,1,臺北醫學大學,f,2015年9月24日 23:33,可以不要嗎?已經夠多了?,15,2015/9/24,23:33
588943-2,588943,2,臺北醫學大學,m,2015年9月25日 00:53,拜託不要沒意義啊,3,2015/9/25,00:53
588943-3,588943,3,一個把回應刪除的同學,o,2015年9月25日 01:17,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2015/9/25,01:17
588943-4,588943,4,臺北醫學大學,f,2015年9月25日 01:17,不要,1,2015/9/25,01:17
588943-5,588943,5,臺北醫學大學,m,2015年9月25日 02:03,該不會又是風信八別來鬧了,22,2015/9/25,02:03
588943-6,588943,6,臺北醫學大學,m,2015年9月25日 03:32,拜託別,0,2015/9/25,03:32
588943-7,588943,7,臺北醫學大學 藥學系,f,2015年9月25日 09:00,會被洗光光吧 拜託別,0,2015/9/25,09:00
588943-8,588943,8,原PO - 臺北醫學大學 ,m,2015年9月25日 12:25,好哦收到了謝謝大家回覆我：）希望以後北醫版大家也可以熱烈玩樂哦非楓杏www（笑,5,2015/9/25,12:25
588943-9,588943,9,臺北醫學大學 保健營養學系,f,2015年9月25日 12:56,餵哪裡的流浪貓～～～,0,2015/9/25,12:56
588943-10,588943,10,臺北醫學大學,m,2015年9月25日 21:37,我自己也是某社團的前社長FB 買吐之類的已經PO到也看到想吐了所以留給這裡一個清淨的環境吧XD,2,2015/9/25,21:37
588943-11,588943,11,臺北醫學大學,m,2015年9月26日 06:16,是有說社團宣傳就要扯到楓杏膩,2,2015/9/26,06:16
588943-12,588943,12,臺北醫學大學,m,2015年9月26日 14:03,樓上瘋性要戰是嗎？,3,2015/9/26,14:03
588943-13,588943,13,臺北醫學大學,m,2015年9月26日 14:15,今天烤肉吃飽飽～歡迎加入自學中心讀書團，找回進入北醫的本質^_^,7,2015/9/26,14:15
588943-14,588943,14,臺北醫學大學 保健營養學系,f,2015年10月3日 07:20,討厭,2,2015/10/3,07:20
588943-15,588943,15,臺北醫學大學,f,2015年10月8日 03:05,"B13自學中心讀書團 真的有這個社團OAO""""?!",1,2015/10/8,03:05
588943-16,588943,16,臺北醫學大學,m,2015年10月8日 06:25,還好啊打有趣一點,1,2015/10/8,06:25
588943-17,588943,17,臺北醫學大學,m,2015年10月8日 12:51,b15 真的有啊！社團活動時間在期中期末考週，而且提供社員免費麵包，有些社員很喜歡社窩，幾乎每天都去，社長都坐在社窩外的櫃台喔！可以跟他申請入社！,2,2015/10/8,12:51
588943-18,588943,18,一個把回應刪除的同學,o,2015年10月8日 12:51,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2015/10/8,12:51
588943-19,588943,19,臺北醫學大學,f,2015年10月8日 13:27,在自學中心的櫃臺嗎@@？！,1,2015/10/8,13:27
588943-20,588943,20,臺北醫學大學,f,2015年10月8日 16:31,可以拒絕大大的綠色社團嗎哈哈哈餵貓+1,1,2015/10/8,16:31
588943-21,588943,21,臺北醫學大學,m,2015年10月9日 19:20,感受到大家對那個綠色社團的厭惡XDD,0,2015/10/9,19:20
588943-22,588943,22,臺北醫學大學,m,2015年10月10日 06:35,綠色奇蹟，耶！溫馨誠懇負責啥咪尚青、,0,2015/10/10,06:35
588943-23,588943,23,臺北醫學大學,m,2015年10月10日 08:16,B17 腦包,0,2015/10/10,08:16
588943-24,588943,24,臺北醫學大學,m,2015年10月10日 10:39,B23國慶日就侮辱人，這是台灣人的素質嗎XD ,0,2015/10/10,10:39
588943-25,588943,25,臺北醫學大學,m,2015年11月22日 02:55,我覺得不要把紛爭帶來這裡吧......我不是綠色社團的！可是也不要這樣說他們吧！會宣傳的又不只他們,0,2015/11/22,02:55
588943-26,588943,26,臺北醫學大學,m,2015年11月22日 04:07,B25喔我就是討厭瘋性啊怎樣你管我,1,2015/11/22,04:07
588943-27,588943,27,臺北醫學大學,m,2015年11月22日 15:42,B26大家都大學生要出社會了尊重是最基本的吧><,2,2015/11/22,15:42
588943-28,588943,28,臺北醫學大學,m,2015年11月22日 16:26,這跟尊重有什麼關係?,0,2015/11/22,16:26
588943-29,588943,29,臺北醫學大學,m,2016年1月4日 15:59,要戰勒～ 雞排小餅乾～ （拉凳子,1,2016/1/4,15:59
588943-30,588943,30,臺北醫學大學,f,2016年1月6日 15:18,B29雞太郎的烤雞排很好吃推推 (歪樓....,1,2016/1/6,15:18
585413-1,585413,1,臺北醫學大學,m,2015年9月23日 17:43,厲害,0,2015/9/23,17:43
585413-2,585413,2,臺北醫學大學,f,2015年9月23日 23:44,哪一年的體檢阿XD,1,2015/9/23,23:44
585413-3,585413,3,原PO - 臺北醫學大學 ,m,2015年9月24日 01:28,今年哈！,0,2015/9/24,01:28
585413-4,585413,4,臺北醫學大學,m,2015年9月24日 02:18,其實我不太懂第一句…是研究生嗎~,0,2015/9/24,02:18
585413-5,585413,5,原PO - 臺北醫學大學 ,m,2015年9月24日 16:29,是研究所啦,1,2015/9/24,16:29
585413-6,585413,6,臺北醫學大學,m,2015年9月24日 23:11,馬上來找找身高體重是哪個社團負責吧（茶～,0,2015/9/24,23:11
585413-7,585413,7,臺北醫學大學 呼吸治療學系,f,2015年9月25日 02:35,天阿我就是在量身高體重那關當志工欸哈哈哈哈哈學長不好意思我只有一支筆沒辦法讓你帶走 ?,23,2015/9/25,02:35
585413-8,585413,8,原PO - 臺北醫學大學 ,m,2015年9月25日 02:47,真的是本人？！！！！,2,2015/9/25,02:47
585413-9,585413,9,臺北醫學大學 牙體技術學系,m,2015年9月25日 03:40,趴兔(敲碗),5,2015/9/25,03:40
585413-10,585413,10,臺北醫學大學 牙醫學系,f,2015年9月25日 12:01,想到我體檢那天第一關就把抽血管搞丟 還是路邊要來介紹社團的學長幫我找回來的…,4,2015/9/25,12:01
585413-11,585413,11,臺北醫學大學,f,2015年9月25日 14:16,我是b7是有遇到這個狀況哈哈氣不氣質就不敢說了忘了隱藏系所 囧....,2,2015/9/25,14:16
585413-12,585413,12,臺北醫學大學 藥學系,m,2015年9月25日 14:55,WOW~~,1,2015/9/25,14:55
585413-13,585413,13,原PO - 臺北醫學大學 ,m,2015年9月25日 15:14,B7 哈！真的很有氣質但不知道怎麼找到妳了,1,2015/9/25,15:14
585413-14,585413,14,臺北醫學大學,f,2015年9月26日 16:55,我覺得我能猜到是誰XDD以往身高體重都由同一個社團負責呦！,2,2015/9/26,16:55
585413-15,585413,15,原PO - 臺北醫學大學 ,m,2015年9月27日 16:13,！！！哈真的超好奇的,0,2015/9/27,16:13
585413-16,585413,16,臺北醫學大學 醫學系,f,2015年11月2日 02:34,嗨～認識 B7 啊順帶一提你的血壓可能是我抽的w,0,2015/11/2,02:34
585413-17,585413,17,原PO - 臺北醫學大學 ,m,2015年11月2日 17:09,隔這麼久～還記得厲害厲害,0,2015/11/2,17:09
585244-1,585244,1,臺北醫學大學 醫務管理學系,f,2015年9月23日 16:16,寶寶寶寶寶寶～～～～,1,2015/9/23,16:16
585244-2,585244,2,臺北醫學大學,m,2015年9月23日 16:19,大四也有一個寶寶,7,2015/9/23,16:19
585244-3,585244,3,臺北醫學大學 醫務管理,f,2015年9月23日 16:38,寶寶～～,1,2015/9/23,16:38
585244-4,585244,4,臺北醫學大學 醫務管理學系,m,2015年9月23日 16:42,推直屬,12,2015/9/23,16:42
585244-5,585244,5,原PO - 臺北醫學大學 ,f,2015年9月23日 17:30,B2 誰？求寶寶相認XDB4 先別說這個了 說好的貢丸呢？?,0,2015/9/23,17:30
585244-6,585244,6,原PO - 臺北醫學大學 ,f,2015年9月23日 17:31,B1 B3 寶寶寶寶寶寶寶寶寶寶寶……,1,2015/9/23,17:31
585244-7,585244,7,臺北醫學大學,m,2015年9月23日 17:42,原po有沒有男朋友？,1,2015/9/23,17:42
585244-8,585244,8,原PO - 臺北醫學大學 ,f,2015年9月24日 04:39,B7 你說哪個原po？( ?o ?? ?o),0,2015/9/24,04:39
585244-9,585244,9,臺北醫學大學 醫務管理學系,f,2015年9月24日 12:20,這是……⊙谷⊙？,0,2015/9/24,12:20
585244-10,585244,10,臺北醫學大學 醫務管理學系,m,2015年9月24日 14:28,推說好的貢丸 朋友當一年了 還沒吃過新竹貢丸   這樣對嗎??? 你說說看,6,2015/9/24,14:28
585244-11,585244,11,臺北醫學大學 醫務管理學系,f,2015年9月24日 15:53,推新竹貢丸！！,5,2015/9/24,15:53
585244-12,585244,12,臺北醫學大學 醫務管理學系,m,2015年9月24日 16:21,為何又變貢丸了...,3,2015/9/24,16:21
585244-13,585244,13,臺北醫學大學,m,2015年9月24日 23:09,太奇葩了www期待更多故事～～,2,2015/9/24,23:09
585244-14,585244,14,臺北醫學大學,m,2015年9月29日 15:47,天阿 入學要考智力測驗嗎╯﹏╰ ,0,2015/9/29,15:47
585244-15,585244,15,臺北醫學大學,m,2015年10月8日 06:26,嗯,0,2015/10/8,06:26
585244-16,585244,16,臺北醫學大學,f,2015年10月27日 19:01,回原PO跟 B2 據我所知她沒有男朋友,1,2015/10/27,19:01
585244-17,585244,17,臺北醫學大學,m,2015年10月27日 19:21,寶寶我來了XD ,0,2015/10/27,19:21
585244-18,585244,18,臺北醫學大學,m,2015年10月27日 19:21,寶寶我來了XD ,0,2015/10/27,19:21
585244-19,585244,19,臺北醫學大學 96醫學系,m,2016年1月4日 16:05,我是不是好像有認識一個目前大四的寶寶??? 不過那個應該是住家裡,0,2016/1/4,16:05
582717-1,582717,1,臺北醫學大學,m,2015年9月23日 06:12,蝴蝶眨幾次眼睛,3,2015/9/23,06:12
582717-2,582717,2,臺北醫學大學,m,2015年9月23日 13:21,雖然不知道詳情可是為什麼我還是想哭,0,2015/9/23,13:21
576209-1,576209,1,臺北醫學大學,f,2015年9月20日 16:10,我抽過的卡大概一半以上都是北醫人XDDDD,7,2015/9/20,16:10
576209-2,576209,2,臺北醫學大學 醫學檢驗暨生物技術學系,m,2015年9月20日 16:21,目前5combo持續追加中,4,2015/9/20,16:21
576209-3,576209,3,臺北醫學大學,m,2015年9月20日 16:24,3Combo中,0,2015/9/20,16:24
576209-4,576209,4,臺北醫學大學,m,2015年9月20日 16:27,5康,0,2015/9/20,16:27
576209-5,576209,5,臺北醫學大學 醫學檢驗暨生物技術學系,m,2015年9月20日 17:56,大三老人路過???,1,2015/9/20,17:56
576209-6,576209,6,臺北醫學大學 保健營養學系,m,2015年9月20日 23:40,我也想抽北醫卡 (??_?`)一直給我文藻學院的妹仔是要幹嘛啦 ?(??)?-----滷糖,9,2015/9/20,23:40
576209-7,576209,7,臺北醫學大學 藥學系,f,2015年9月21日 00:45,這一兩個星期已經抽了四張北醫覺得扯,1,2015/9/21,00:45
576209-8,576209,8,臺北醫學大學 護理學系,m,2015年9月21日 03:18,我是每兩天就一張欸~,5,2015/9/21,03:18
576209-9,576209,9,臺北醫學大學,f,2015年9月21日 05:57,兩天一張～,2,2015/9/21,05:57
576209-10,576209,10,原PO - 臺北醫學大學,f,2015年9月21日 09:07,10 combo了哈哈哈哈今天還抽到北醫中醫系的？！第一次知道北醫有中醫???,30,2015/9/21,09:07
576209-11,576209,11,臺北醫學大學 醫學系,f,2015年9月21日 16:50,為什麼都沒有做成朋友?,1,2015/9/21,16:50
576209-12,576209,12,臺北醫學大學,m,2015年9月21日 17:27,二康沒天降,0,2015/9/21,17:27
576209-13,576209,13,臺北醫學大學,f,2015年9月22日 11:49,北醫最好有中醫系,1,2015/9/22,11:49
576209-14,576209,14,臺北醫學大學 醫學系,m,2015年9月23日 09:50,難得抽到北醫都不加QQ,1,2015/9/23,09:50
576209-15,576209,15,一個把回應刪除的同學,o,2015年9月23日 16:17,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2015/9/23,16:17
576209-16,576209,16,臺北醫學大學,f,2015年9月23日 16:18,話說我也抽到中醫系了?!,0,2015/9/23,16:18
576209-17,576209,17,臺北醫學大學 護理學系,m,2015年9月24日 18:39,每兩天就一張+1可是還是沒人要加啦??,0,2015/9/24,18:39
576209-18,576209,18,臺北醫學大學,m,2015年9月25日 17:01,6 combo 囉拜託不要再給我北醫的了好不好QQ,0,2015/9/25,17:01
576209-19,576209,19,臺北醫學大學,m,2015年9月28日 16:10,有一個保健碩班的學姐加我想跟她說不好意思啊.......我很久沒用dcard了前幾天開個東西 所以有配卡但我完全忘記會配卡這件事所以不是故意不加學姐的呀…Suzuki,1,2015/9/28,16:10
576209-20,576209,20,臺北醫學大學 保健營養學系,m,2015年9月28日 16:21,B19  Suzuki 我們保健學姐各個美人如花您這是自己損失了啊~但是不打緊下次再抽卡遇到保健學長也可以考慮一下或許可以體會另一番滋味((?阿斯-----滷糖,2,2015/9/28,16:21
576209-21,576209,21,臺北醫學大學,m,2015年9月29日 07:41,我知道保健系好多漂亮的女生阿可是應該是我自己最近放假太無聊不然我的dcard原本應該是塵封的狀態耶xD沒關係啦有機會的話 在校園裏面也還是會認識的!不過我覺得抽到女生的感覺比較開心hahahaSuzuki,1,2015/9/29,07:41
576209-22,576209,22,臺北醫學大學 保健營養學系,f,2015年9月29日 18:43,我也抽過北醫中醫XD,0,2015/9/29,18:43
576209-23,576209,23,臺北醫學大學 96醫學系,m,2016年1月4日 16:02,北醫中醫@@？！該不會是附醫的老人混進來的（等等我好像沒抽過同校的樣子,0,2016/1/4,16:02
574310-1,574310,1,臺北醫學大學,f,2015年9月20日 05:24,我是直接在手機新增一個學校的信箱欸，你的手機沒辦法嗎？,2,2015/9/20,05:24
574310-2,574310,2,臺北醫學大學,m,2015年9月20日 05:27,直接新增帳號啊,2,2015/9/20,05:27
574310-3,574310,3,原PO - 臺北醫學大學 ,m,2015年9月20日 05:30,B1 B2就是新增帳號然後跳出右邊的畫面...（我是用Gmail的app）,1,2015/9/20,05:30
574310-4,574310,4,臺北醫學大學,f,2015年9月20日 05:33,從手機的設定裡面新增帳戶不行嗎,0,2015/9/20,05:33
574310-5,574310,5,原PO - 臺北醫學大學 ,m,2015年9月20日 05:43,B4,0,2015/9/20,05:43
574310-6,574310,6,臺北醫學大學,f,2015年9月20日 06:14,我的也是這樣耶 無法新增QQ,3,2015/9/20,06:14
574310-7,574310,7,臺北醫學大學 護理學系,f,2015年9月20日 07:30,+1 QAQ ,1,2015/9/20,07:30
574310-8,574310,8,原PO - 臺北醫學大學 ,m,2015年9月20日 07:53,原來我不是一個人...QQ,0,2015/9/20,07:53
574310-9,574310,9,臺北醫學大學,m,2015年9月20日 12:08,原來的帳號先登出再用學校的帳號登入,0,2015/9/20,12:08
574310-10,574310,10,臺北醫學大學 醫學系,f,2015年9月20日 16:58,我的可以~當初好像有一次用Google的頁面登入之後就都可以了？,0,2015/9/20,16:58
574310-11,574310,11,原PO - 臺北醫學大學 ,m,2015年9月20日 17:25,B9還是沒辦法欸…還是我沒有用對方法B10到底怎麼用的?,0,2015/9/20,17:25
574310-12,574310,12,臺北醫學大學 醫學系,f,2015年9月20日 20:38,先用chrome登入學校信箱，再登入Gmail呢？,0,2015/9/20,20:38
574310-13,574310,13,臺北醫學大學,m,2015年9月21日 13:16,我之前不知道怎麼弄的就成功了  現在回去看它是這樣設定的,1,2015/9/21,13:16
574310-14,574310,14,臺北醫學大學,f,2015年9月21日 15:11,請問ios系統的怎麼用?,0,2015/9/21,15:11
574310-15,574310,15,臺北醫學大學 保健營養學系,f,2015年9月21日 16:15,多虧 B13 我終於設定成功了???,0,2015/9/21,16:15
574310-16,574310,16,臺北醫學大學 護理學系,m,2015年9月21日 16:32,求解，一直無法連上伺服器。,1,2015/9/21,16:32
574310-17,574310,17,原PO - 臺北醫學大學 ,m,2015年9月21日 23:45,B12 B13 還是不行…B16 我就是那樣嗚嗚,0,2015/9/21,23:45
574310-18,574310,18,一個把回應刪除的同學,o,2015年9月22日 03:09,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2015/9/22,03:09
574310-19,574310,19,臺北醫學大學,m,2015年9月22日 03:10,用電腦比較快吧,0,2015/9/22,03:10
572658-1,572658,1,臺北醫學大學,f,2015年9月19日 16:10,今天聽到同學表示@tmu.edu.tw信箱的google drive容量是無限的( ? ▽ ` )?,1,2015/9/19,16:10
572658-2,572658,2,臺北醫學大學 牙體技術學系,m,2015年9月19日 16:13,我還是習慣用Dropbox??,1,2015/9/19,16:13
572658-3,572658,3,臺北醫學大學,m,2015年9月19日 16:56,百度有免費2TB耶(真的滿好用的),0,2015/9/19,16:56
572658-4,572658,4,臺北醫學大學,f,2015年9月20日 09:34,已申請推推推~~~,0,2015/9/20,09:34
572658-5,572658,5,臺北醫學大學,m,2016年1月5日 15:49,過了QQ,0,2016/1/5,15:49
545727-1,545727,1,臺北醫學大學 護理學系,m,2015年9月10日 15:51,如果你只是想吃飽勝佳和區程氏之間有一家蠻便宜的不然自助餐也好不要夾到肉都還算OK,6,2015/9/10,15:51
545727-2,545727,2,臺北醫學大學 醫學檢驗暨生物技術學系,m,2015年9月10日 16:27,早餐街的大紅花飯可以一直加,9,2015/9/10,16:27
545727-3,545727,3,臺北醫學大學,m,2015年9月10日 16:29,系排帥哥推紅花,2,2015/9/10,16:29
545727-4,545727,4,臺北醫學大學 保健營養學系,m,2015年9月11日 07:50,中午附醫B1營養室的便當一個賣60CP值算高可以買買看喔~,9,2015/9/11,07:50
545727-5,545727,5,臺北醫學大學 牙醫學系,m,2015年9月11日 13:52,吳興街往裡面走有一間出外人便當店大部分都50元喔,4,2015/9/11,13:52
545727-6,545727,6,臺北醫學大學,m,2015年9月11日 16:11,我記得靠近象山(離學校有點距離)有一家好便宜的50元還60元便當店一主菜四配菜 重點是主菜很多樣還有雞排什麼的 可以去爬象山的時候看看 XD,2,2015/9/11,16:11
545727-7,545727,7,臺北醫學大學,f,2015年9月12日 01:58,推出外人  雖然有點遠  但是五十元超划算我覺得小吃街自助餐也可以還有美食街的雞肉飯套餐啦！！！,6,2015/9/12,01:58
545727-8,545727,8,臺北醫學大學 醫學系,m,2015年9月12日 02:04,"1. 龍華港式料理在全聯旁邊吳興街上的鞋店巷子進去一段路後的轉角~超級推他的炒麵，當然是所有的都很好吃啦!2. 念之味排骨可以吃很飽，也滿好吃的~雞腿排骨之類的3. 穆記牛肉麵但價位很高，不適合學生，但就是很好吃六張犁捷運站附近有家""真善美牛肉麵"" CP值爆高!4. Guten樂田麵包店旁的鹽酥雞&雞蛋糕5. Guten樂田麵包旁的大篆麵，很道地的中式料理~ 又平價祝大家近來玩垮北醫吧~~~",12,2015/9/12,02:04
545727-9,545727,9,臺北醫學大學,f,2015年9月12日 05:55,推台G店旁邊的雞排便當，雖然好像要90左右，但是雞排超級好吃呀~~~真的要省錢就自助餐快打烊時去不然吃學校菜飯,4,2015/9/12,05:55
545727-10,545727,10,原PO - 臺北醫學大學 生物醫學暨組織工程研究所,m,2015年9月12日 06:14,在哪兒～,1,2015/9/12,06:14
545727-11,545727,11,臺北醫學大學 醫務管理學系,m,2015年9月13日 00:04,小阿姨,5,2015/9/13,00:04
545727-12,545727,12,臺北醫學大學,m,2015年9月13日 00:36,我喜歡小吃街的粥道～很便宜的有，普通價位的也有40塊是最低價喔喔哦喔喔哦哦?(*???),4,2015/9/13,00:36
545727-13,545727,13,臺北醫學大學 Bioinformatics,m,2015年9月15日 14:33,有志啊方便到爆,5,2015/9/15,14:33
545727-14,545727,14,臺北醫學大學,m,2015年9月15日 15:44,算蠻貴的耶,0,2015/9/15,15:44
545727-15,545727,15,臺北醫學大學,m,2015年9月16日 18:34,"吃大篆吧大推雖然一個便當100元但你吃到的是乾淨健康又美味 , 省了那幾塊錢,不如為身體著想,少吃零食菸酒就省下了那幾塊錢~",1,2015/9/16,18:34
545727-16,545727,16,臺北醫學大學 藥學系,m,2015年9月18日 09:01,推 B8龍華的脆皮燒肉飯 超 好 吃,3,2015/9/18,09:01
545727-17,545727,17,臺北醫學大學 醫學系,m,2015年9月23日 10:21,台G店旁邊有間買便當的，我都點豬腳飯~好吃,1,2015/9/23,10:21
545727-18,545727,18,臺北醫學大學,f,2015年9月23日 15:32,回B17雞排好吃！！！,1,2015/9/23,15:32
545727-19,545727,19,臺北醫學大學,m,2015年9月23日 15:44,B18我們一起去吃吧,0,2015/9/23,15:44
