oID,PID,CIDX,Poster,Gender,CDate,Cmt,CLike,Date,Time
509453-2,509453,2,臺北醫學大學,m,2015年8月31日 12:23,楓 x 學長 姐會 指引 你的 人生 方向 啊 當然 不是 系上,20,2015/8/31,12:23
509453-3,509453,3,臺北醫學大學,m,2015年8月31日 12:40,樓上 反串 新生 看不懂 不要 誤入歧途,18,2015/8/31,12:40
509453-4,509453,4,臺北醫學大學 護理學系,f,2015年8月31日 12:59,同是 南部 人我 高雄 xd,2,2015/8/31,12:59
509453-5,509453,5,臺北醫學大學,m,2015年8月31日 13:02,遠離 綠海 諸多 樂果 保護 眼睛 家庭 安樂 身體健康 幸福 美滿 科科 擠霸,9,2015/8/31,13:02
509453-6,509453,6,臺北醫學大學 醫學系,m,2015年8月31日 13:17,推 通化 夜市 閃光 故事 開始 鳳梨蝦球 甜 彼此 心頭,7,2015/8/31,13:17
509453-7,509453,7,臺北醫學大學,m,2015年8月31日 13:19,b3 不能 亂說話 嚇跑 學弟妹 一個 社團 好不好 親身 體驗 過再 評論,5,2015/8/31,13:19
509453-8,509453,8,臺北醫學大學,f,2015年8月31日 14:22,小吃街 慢慢 吃 啊 吃 第五年 走 五遍 還不 知道 吃,5,2015/8/31,14:22
509453-9,509453,9,臺北醫學大學,m,2015年8月31日 14:35,吃 廣東粥 魚湯 阿宗 魯肉飯 湯圓 我是 在在 閃光 告白 想來 小吃街 充滿 美好 回憶,4,2015/8/31,14:35
509453-10,509453,10,原PO - 臺北醫學大學 ,f,2015年8月31日 15:38,楓杏 到底是 阿 哈哈哈 xd,2,2015/8/31,15:38
509453-11,509453,11,原PO - 臺北醫學大學 ,f,2015年8月31日 15:39,b6 閃閃 der,1,2015/8/31,15:39
509453-12,509453,12,原PO - 臺北醫學大學 ,f,2015年8月31日 15:40,b4 嗨 囉,0,2015/8/31,15:40
509453-13,509453,13,原PO - 臺北醫學大學 ,f,2015年8月31日 15:40,b1 請問 學長 體驗 營 忘記 我是 轉學生 qq,2,2015/8/31,15:40
509453-14,509453,14,原PO - 臺北醫學大學 ,f,2015年8月31日 15:41,b3 求解,1,2015/8/31,15:41
509453-15,509453,15,臺北醫學大學,f,2015年8月31日 16:16,楓杏 是個 社團 不用 一定要 加 好好 感受 別人 加 之後的 心得 ˊ ˇ ˋ,9,2015/8/31,16:16
509453-16,509453,16,臺北醫學大學 護理學系,m,2015年8月31日 16:18,一開始 推坑楓 x 不太好 xd 之前 都是 騎車 貓空 泡茶 玩 桌遊,1,2015/8/31,16:18
509453-17,509453,17,臺北醫學大學 牙體技術學系,m,2015年8月31日 16:52,喔喔 喔 私醫 聯招 我也是 人生地不熟 嗚嗚,2,2015/8/31,16:52
509453-18,509453,18,臺北醫學大學,m,2015年8月31日 16:53,拒絕 楓杏,6,2015/8/31,16:53
509453-19,509453,19,臺北醫學大學,m,2015年8月31日 17:11,推 b15,4,2015/8/31,17:11
509453-20,509453,20,臺北醫學大學,m,2015年8月31日 17:30,看看 楓杏大 朋友 系上 社團 裡的 人緣 好壞 差異 就知道,5,2015/8/31,17:30
509453-21,509453,21,臺北醫學大學,f,2015年8月31日 19:32,雞 太郎 好吃 哦,2,2015/8/31,19:32
509453-22,509453,22,臺北醫學大學,m,2015年9月1日 01:51,楓杏 很累 辛苦 資源 很多 很靠杯 不可 否認 本魯 就是 忙不過來 才沒 留到 高年級 看不下去 那種 從來沒 加過 天天 旁邊 各種 詆毀 我也沒 跟系 不好 不熟 啊 zzz,13,2015/9/1,01:51
509453-23,509453,23,原PO - 臺北醫學大學 ,f,2015年9月1日 03:15,b21 謝謝 學姐 列入 名單,0,2015/9/1,03:15
509453-24,509453,24,原PO - 臺北醫學大學 ,f,2015年9月1日 03:17,b22 請問 那是 性質 社團,0,2015/9/1,03:17
509453-25,509453,25,臺北醫學大學,f,2015年9月1日 03:55,系 也有 楓杏 也都 不錯的 至於 楓杏 見仁見智 嘍 不過 一個 社團 大家 幹譙成 這樣 不會 原因,1,2015/9/1,03:55
509453-26,509453,26,臺北醫學大學 醫務管理學系,m,2015年9月1日 07:41,楓杏 只是 社會化 程度 較高 代表 之一 以前 康輔 也是 譙 社團 代表 學校 辦事 社團 本來 就會 這樣的 情況 講過 分些 很像 kmt 大概 僅 限於 權力 資源 畢竟 成果 值得 肯定 瘦宅 參與 過社評 全程 能說 有些 社團 內務 管 不好 還在 譙缺 根本是 眼紅 能力差 一定要 加入 可是 偶爾 瞭解 一下 做什麼 並非 壞事 連 社團 都沒 投入 沒 思考 酸 還是 先 閉嘴 瘦宅 楓杏 待了 四年 跟班 互動 還是 很好 除了 那種 只會 讀書 不問世事 族群 不過 否認 也是 會有 特例 這部份 自我 造化 回歸 正題 學校 附近 臨江 街 夜市 頗 推想 體驗 夜生活 威秀 一帶 夜店 體驗 只是 保護 莊敬路 上有 象山 運動 放閃 象山 捷運線 開通 以後 其實 捷運 方便 多 轉學生 其實 先 盡量 了解 班上 風氣 同學 除非 已經 決定 要當 獨行俠 融入 一個 已經 穩定的 班級 多少 困難 不知道 政府 大有為 政策 下校 內 工讀生 好不好 找 但是 適合 初期 顧好 校園 生活 加減 賺 靠自己 獨立的 可能 交友 課業 社團 必須 部份 犧牲 包子 小心 不要 啃 光了 hahaby 北醫 瘦宅,11,2015/9/1,07:41
509453-27,509453,27,臺北醫學大學 藥學系,f,2015年9月1日 08:26,轉學生 歡迎 轉聯 活動 認識 其他 轉系 轉學生 然 後轉 聯在 98 有為 轉學生 辦學 分 抵免 說明會 問題 那時 問臉 書 社團 搜尋 102103 轉系 轉學生 按 加入 裡面 更多 資訊 喔 問題 也可以 裡面 提出 相信 會有 一堆 搶 回答 xddd,4,2015/9/1,08:26
509453-28,509453,28,臺北醫學大學,m,2015年9月1日 12:08,拒絕 楓杏 啊,4,2015/9/1,12:08
509453-29,509453,29,臺北醫學大學,m,2015年9月1日 12:28,加入 北醫 山服 一生 滿滿 幸福,3,2015/9/1,12:28
509453-30,509453,30,原PO - 臺北醫學大學 ,f,2015年9月1日 13:29,b26 謝謝 瘦宅 學長 詳細 呀,0,2015/9/1,13:29
502514-1,502514,1,臺北醫學大學 醫務管理學系,m,2015年8月29日 11:13,推醫管 暖 男,8,2015/8/29,11:13
502514-2,502514,2,原PO - 臺北醫學大學,m,2015年8月29日 11:32,醫管 暖 男 目前 一票 差將 北醫 其他 男性 趴 後頭 男性 摩拳擦掌 北醫 女性 看來 還在 台下 較勁 她們 真的 甘心 默默無聞 嗎 敬請 期待,6,2015/8/29,11:32
502514-3,502514,3,臺北醫學大學 醫學系,m,2015年8月29日 12:19,推 沉思,22,2015/8/29,12:19
502514-4,502514,4,臺北醫學大學 醫務管理學系,f,2015年8月29日 13:00,推醫管 暖 男,6,2015/8/29,13:00
502514-5,502514,5,臺北醫學大學 醫務管理學系,m,2015年8月29日 13:07,推暖 男 單身 徵婆會 音樂 佳 愛 游泳 更佳 放屁 臭 直接 娶 回家,22,2015/8/29,13:07
502514-6,502514,6,臺北醫學大學 醫務管理學系,m,2015年8月29日 13:49,樓上 到底 是誰,5,2015/8/29,13:49
502514-7,502514,7,臺北醫學大學,m,2015年8月29日 17:06,校草 草 豬籠草 嗎,6,2015/8/29,17:06
502514-8,502514,8,臺北醫學大學 護理學系,f,2015年8月30日 01:41,推 b3 沉思,6,2015/8/30,01:41
502514-9,502514,9,臺北醫學大學 醫務管理學系,f,2015年8月30日 04:06,推 北醫 暖 男 冬天 來臨 前 暖 一波 xd,6,2015/8/30,04:06
502514-10,502514,10,原PO - 臺北醫學大學,m,2015年8月30日 14:21,沉思 有所 ㄕ 暖 男 到底有 多暖 豬籠草 店店 吃 三碗 公 到底 誰 勝出 是否 半路 程咬金 戰局 棘手 敬請 期待,7,2015/8/30,14:21
502514-11,502514,11,臺北醫學大學 醫務管理學系,m,2015年8月31日 05:53,聽說 醫管 暖 男 三天 洗 一次 澡,8,2015/8/31,05:53
502514-12,502514,12,臺北醫學大學 護理學系,f,2015年8月31日 07:39,前衛,2,2015/8/31,07:39
502514-13,502514,13,原PO - 臺北醫學大學,m,2015年9月4日 15:30,暑出 社研 迎新 準備 大概 告一段落 該來 參 加個 校花 校草 選拔 xd 課指組 女神 提個 名,1,2015/9/4,15:30
502514-14,502514,14,臺北醫學大學,f,2015年9月5日 14:42,北醫 阿 喵 參選,1,2015/9/5,14:42
502514-15,502514,15,臺北醫學大學,m,2015年9月16日 06:49,醫管 看起來 弱不禁風 健身房 都在 聊天 快 笑死,1,2015/9/16,06:49
502514-16,502514,16,一個把回應刪除的同學,o,2015年9月16日 10:57,已經 刪除 內容 就像 dcard 一樣 錯過 無法 相見,0,2015/9/16,10:57
502514-17,502514,17,臺北醫學大學,m,2015年9月16日 10:58,b15 不要 醫管 連系 都不敢 留 我看 大概 只會在 網路上 打嘴 炮 不知道 健身房 笑死,2,2015/9/16,10:58
502514-18,502514,18,臺北醫學大學 醫務管理學系,m,2015年9月16日 17:12,醫管 真的 娘 歪歪 我自己 就醫 管 覺得 別系 肌肌 棒棒,1,2015/9/16,17:12
502514-19,502514,19,一個把回應刪除的同學,o,2015年9月17日 01:23,已經 刪除 內容 就像 dcard 一樣 錯過 無法 相見,0,2015/9/17,01:23
502514-20,502514,20,原PO - 臺北醫學大學,m,2015年9月18日 10:09,b15b17 等到 921 健身房 開啟 就來 尋找 傳說中 衣管 暖 男,1,2015/9/18,10:09
502514-21,502514,21,臺北醫學大學 醫務管理學系,f,2015年9月18日 18:36,先 別說 大肌 肌 有吃 過小 阿姨 嗎,8,2015/9/18,18:36
502514-22,502514,22,臺北醫學大學,m,6月15日 12:28,,0,2016/6/15,12:28
496416-1,496416,1,臺北醫學大學 醫學檢驗暨生物技術學系,m,2015年8月27日 16:28,倒是 一直 沒 遇到 北醫,4,2015/8/27,16:28
496416-2,496416,2,臺北醫學大學,f,2015年8月27日 16:41,我也 剛辦 大概 一個 禮拜 真的 抽到 好多 同校 欸,3,2015/8/27,16:41
496416-3,496416,3,臺北醫學大學,m,2015年8月27日 16:54,我也 剛辦 6 張 裡面 3 張是 北醫,2,2015/8/27,16:54
496416-4,496416,4,臺北醫學大學,f,2015年8月27日 17:00,我也 一直 抽到 同校 xd,2,2015/8/27,17:00
496416-5,496416,5,臺北醫學大學 保健營養學系,m,2015年8月27日 17:41,最近 好像 很常 抽到 同校 欸 加倍 有感 我是 保健 四 學長 有沒有 保 ㄧ 認親 一下 滷 唐,4,2015/8/27,17:41
496416-6,496416,6,臺北醫學大學 牙醫學系,m,2015年8月27日 17:47,反而 沒 同校 xd,5,2015/8/27,17:47
496416-7,496416,7,臺北醫學大學 護理學系,f,2015年8月28日 00:07,我也是 耶 xdd 大概 前 兩個 星期 已經有 5,2,2015/8/28,00:07
496416-8,496416,8,臺北醫學大學 醫學檢驗暨生物技術學系,m,2015年8月28日 00:36,之前 兩天 一個 啊 這週 已經 連 4 張了 米糠,3,2015/8/28,00:36
496416-9,496416,9,臺北醫學大學 醫學系,m,2015年8月28日 02:43,我也 連 四張 到底,2,2015/8/28,02:43
496416-10,496416,10,臺北醫學大學 保健營養學系,m,2015年8月28日 03:24,我也 連續 一個 禮拜 抽到 北醫 還有 系 目前 北醫 持續 哈哈,3,2015/8/28,03:24
496416-11,496416,11,臺北醫學大學,m,2015年8月28日 05:03,連 三天 同校 邀請 係 學姊 還沒 成功 qq,3,2015/8/28,05:03
496416-12,496416,12,原PO - 臺北醫學大學 牙醫學系,f,2015年8月28日 05:18,看來 真的 是有 篩選 耶 ω cb2 剛抽 到的 第一次 就會 覺得 怎麼 這麼 有緣 後來 就會 覺得 頻率 太高 b6 嗨 學長 可能 禮拜 有了 haha 期待 一下 b10 覺得 抽到 同系 真的是 滿有 緣分 耶 我還 抽到 剛好 認識 同學 xdb11 沒關係 今天 抽 到的 北醫 還沒 回 邀請 qq,2,2015/8/28,05:18
496416-13,496416,13,臺北醫學大學 醫學系,f,2015年8月28日 09:06,今天 還抽到 同學 耶,4,2015/8/28,09:06
496416-14,496416,14,臺北醫學大學 保健營養學系,f,2015年8月28日 09:51,滷 糖 學弟 莫非是 北榮 實習 那位 xd,5,2015/8/28,09:51
496416-15,496416,15,臺北醫學大學,f,2015年8月28日 11:18,我也是 可是 只有 一個 加,3,2015/8/28,11:18
496416-16,496416,16,臺北醫學大學 牙醫學系,m,2015年8月28日 12:05,我也 七張 中五張 太神,4,2015/8/28,12:05
496416-17,496416,17,臺北醫學大學,m,2015年8月28日 13:53,我也是 設計 蠻 不錯的 認識 同校 更好 約 滷 唐 議長 脫 滷 加油 北醫 復活 哥,3,2015/8/28,13:53
496416-18,496416,18,國立臺北護理健康大學 休閒產業與健康促進系,m,2015年8月28日 14:22,最近 真的 都是 自家人,4,2015/8/28,14:22
496416-19,496416,19,臺北醫學大學 醫學系,f,2015年8月28日 16:14,已經 連抽到 不想 數了 xd 目前 所有的 卡友 都是 同系 ˊ ˇ ˋ,4,2015/8/28,16:14
496416-20,496416,20,臺北醫學大學 醫學系,m,2015年8月28日 16:15,今天 沒 抽 到了 喔喔,2,2015/8/28,16:15
496416-21,496416,21,臺北醫學大學 醫學科學研究所,m,2015年8月28日 17:02,抽到 至少 10 張了 可是 好多 不加 長得 很醜,5,2015/8/28,17:02
496416-22,496416,22,臺北醫學大學,m,2015年8月28日 17:14,昨天 才有 抽到 想說 開始 連抽了 嗎 期待 結果 今天 換校,2,2015/8/28,17:14
496416-23,496416,23,原PO - 臺北醫學大學 牙醫學系,f,2015年8月28日 17:27,b17 我也 滿 喜歡 同校 感覺 聊起來 滿順 b21 抽到 的話 一定會 加 你的 b22 今天 換校 qq 莫名 失落感,5,2015/8/28,17:27
496416-24,496416,24,臺北醫學大學 保健營養學系,m,2015年8月28日 19:33,滷 唐 已經 人人皆知 嗎 b14 有點 厲害 怎麼 知道 b17 各種 出賣 啊 我的 身份 曝光 滷 唐,4,2015/8/28,19:33
496416-25,496416,25,臺北醫學大學 保健營養學系,f,2015年8月29日 08:09,b5 保二 嗎,3,2015/8/29,08:09
496416-26,496416,26,臺北醫學大學,m,2015年8月29日 08:17,ㄏ ㄙ ㄧ 告白,2,2015/8/29,08:17
496416-27,496416,27,臺北醫學大學 藥學系藥學組,m,2015年8月29日 09:36,我也 一直 抽到 不過 只有 1 個人 加 而已 哈哈,5,2015/8/29,09:36
496416-28,496416,28,臺北醫學大學 牙醫學系,m,2015年8月29日 14:27,聽 朋友 說好 像 這幾天 都是 學校,3,2015/8/29,14:27
496416-29,496416,29,臺北醫學大學 護理學系,f,2015年8月29日 16:17,今天 又是 orz 高健管,3,2015/8/29,16:17
496416-30,496416,30,臺北醫學大學 牙醫學系,m,2015年9月9日 04:43,我也 一直 抽到 同校 男生,2,2015/9/9,04:43
463054-1,463054,1,臺北醫學大學,f,2015年8月16日 15:34,隆德 很好 阿,2,2015/8/16,15:34
463054-2,463054,2,臺北醫學大學,m,2015年8月16日 16:14,學友 好啊,1,2015/8/16,16:14
463054-3,463054,3,臺北醫學大學,f,2015年8月17日 07:53,學友 忠實 顧客,1,2015/8/17,07:53
463054-4,463054,4,臺北醫學大學 醫學系,m,2015年8月18日 02:21,果園 good,2,2015/8/18,02:21
463054-5,463054,5,臺北醫學大學,f,2015年8月18日 10:28,有人說 隆得 比較 慢 但是 印 比較 美 就是 學友 老顧客 有些人 不喜歡 老闆 臉 臭臭 xd,1,2015/8/18,10:28
463054-6,463054,6,臺北醫學大學,f,2015年8月20日 14:02,隆德 雷,2,2015/8/20,14:02
463054-7,463054,7,臺北醫學大學 醫學檢驗暨生物技術學系,m,2015年8月23日 05:37,推 早餐 街 doublea 老闆 人好 算 便宜 不過 離 學校 一段路 果園 黑店 除非 趕時間 不然 會去 米糠,4,2015/8/23,05:37
463054-8,463054,8,臺北醫學大學 藥學系,m,2015年8月24日 16:46,學友 印 得很 習慣,1,2015/8/24,16:46
463054-9,463054,9,臺北醫學大學,f,2015年8月26日 13:23,學友 搬家,1,2015/8/26,13:23
463054-10,463054,10,臺北醫學大學 牙醫學系,m,2015年8月28日 12:07,學友 搬到 學校 大門 正對面 改名 叫三禾 推 一個 吸 多年 農藥,4,2015/8/28,12:07
463054-11,463054,11,臺北醫學大學,m,2015年8月28日 13:49,厲害 北醫 復活 哥,1,2015/8/28,13:49
463054-12,463054,12,臺北醫學大學,f,2015年8月31日 14:21,原來 搬家 難怪 之前 看到 學友 沒開,1,2015/8/31,14:21
463054-13,463054,13,臺北醫學大學 醫務管理學系,f,2015年9月6日 18:54,學友 1 之前 印成 報去 兩家 印 一模一樣 東西 結果 隆德 硬生生 貴 100 多 從此 變成 學友 忠實 顧客 還有 隆德 電腦 超慢,0,2015/9/6,18:54
463054-14,463054,14,臺北醫學大學 醫學檢驗暨生物技術學系,f,2015年9月17日 17:36,推 doublea 老闆 人好 紙質 很棒 早餐 街上 推推,2,2015/9/17,17:36
463054-15,463054,15,臺北醫學大學 牙醫學系,f,2015年9月22日 15:04,推 doublea 男 老闆 人好 常常 打折 少算 錢 核銷 空白 收據 直接 給不 囉嗦 ps 晚上 女生 顧店 好像 優惠,2,2015/9/22,15:04
458079-1,458079,1,臺北醫學大學,m,2015年8月14日 16:34,哦 前棟 資訊處 免費的 字面上 半年 回 學校 開通 也能 vpn 連回 學校 剩下 問 資訊處,6,2015/8/14,16:34
458079-2,458079,2,原PO - 臺北醫學大學 護理學系,f,2015年8月14日 16:36,原來如此 謝謝你,1,2015/8/14,16:36
458079-3,458079,3,臺北醫學大學 醫學檢驗暨生物技術學系,m,2015年8月15日 07:06,其實 piratebay 下載 想要 所有 東西 不只 365 喔 好用,6,2015/8/15,07:06
458079-4,458079,4,臺北醫學大學,f,2015年8月18日 10:29,印象 中裝 之後 需要 kms 認證 什麼的 滿久 的樣子 學校 借 覺得 好用,1,2015/8/18,10:29
458079-5,458079,5,臺北醫學大學 牙體技術學系,f,2015年8月28日 17:18,我是 亂入 認出 原 poloveu,2,2015/8/28,17:18
458079-6,458079,6,原PO - 臺北醫學大學 護理學系,f,2015年8月28日 17:44,b5 哈哈 3,1,2015/8/28,17:44
458079-7,458079,7,臺北醫學大學,m,2015年9月6日 15:07,mac 通通 不能用,0,2015/9/6,15:07
458079-8,458079,8,臺北醫學大學 96醫學系,m,2015年10月10日 08:58,mac 的話 學校 2011 啊 明明 就用 爽爽 3kms 認證 可能 需要 試試 才能 成功 還要 注意 學校 拿的 時候 要壓 證件 3264bit 弄 對比 找 安全 多,0,2015/10/10,08:58
458079-9,458079,9,臺北醫學大學 醫學系,m,2015年10月10日 09:25,學校 資訊處 已經有 最新的 officeformac2016 而且 不用 網路 驗證 喔 他是 一個 pkg 檔點 開 就等 安裝 就好 囉 macosxelcapitan 相容 喔,2,2015/10/10,09:25
458079-10,458079,10,臺北醫學大學 96醫學系,m,2015年10月10日 09:27,噢 噢 我要 更新 2011 等級 2003 差不多 用起來 有點 崩潰,0,2015/10/10,09:27
458079-11,458079,11,臺北醫學大學,f,2015年10月27日 19:04,記得 帶 學生證 光碟 記得 預約,1,2015/10/27,19:04
458079-12,458079,12,臺北醫學大學 醫學科學研究所,m,4月15日 08:25,mac 2016 無誤 而且 似乎 沒學 生 認證 問題 xd,1,2016/4/15,08:25
458079-13,458079,13,臺北醫學大學 醫學檢驗暨生物技術學系,m,4月15日 10:28,b12 學校 下載 mac 軟體,0,2016/4/15,10:28
458079-14,458079,14,臺北醫學大學,m,4月18日 16:45,對不起 我不會 標 樓層 哈哈哈 哦 mac office,1,2016/4/18,16:45
453080-1,453080,1,臺北醫學大學,f,2015年8月12日 17:47,我連 抽 五張 兩張 同學 xd,7,2015/8/12,17:47
453080-2,453080,2,臺北醫學大學,f,2015年8月13日 14:03,也想 抽到 北醫,2,2015/8/13,14:03
453080-3,453080,3,臺北醫學大學,m,2015年8月13日 15:22,抽到 同校 都沒有 回加 覺得 哭,6,2015/8/13,15:22
453080-4,453080,4,臺北醫學大學 保健營養學系,m,2015年8月13日 18:23,加 同校 沒被 加 1 看來 長得 太 歪 的關係 滷 糖,13,2015/8/13,18:23
453080-5,453080,5,臺北醫學大學,f,2015年8月13日 22:12,兩週 抽到 4 不過 都不 認識 xd,4,2015/8/13,22:12
453080-6,453080,6,臺北醫學大學 藥學系藥學組,m,2015年8月18日 05:32,沒加 啊啊啊 啊 啊,2,2015/8/18,05:32
453080-7,453080,7,臺北醫學大學,f,2015年8月18日 18:00,最近 也是 吃 抽到 北醫 對不起 就是 那個 沒 加人,3,2015/8/18,18:00
453080-8,453080,8,臺北醫學大學,f,2015年8月18日 18:59,也都 抽到 北醫 我也 都沒 加 ˊ ˇ ˋ 覺得 加卡 友好 麻煩 抽 就好 ˊ ˇ ˋ 啊 快跑 qq,8,2015/8/18,18:59
453080-9,453080,9,臺北醫學大學,f,2015年8月20日 06:37,同意 b8 哈哈哈 揍,2,2015/8/20,06:37
453080-10,453080,10,臺北醫學大學 96醫學系,m,2015年10月10日 08:56,殺 老鼠 娘娘 友 課 嗎 ｘ ｄ ｄ,0,2015/10/10,08:56
451273-1,451273,1,臺北醫學大學,f,2015年8月12日 04:44,難 抽 啊 剛升 大二 班上 抽的 女生 都沒 抽中 男生 抽點,0,2015/8/12,04:44
451273-2,451273,2,臺北醫學大學,f,2015年8月12日 05:42,女宿 好像 超級 難 抽 xd 據說 非 保障 地區 只有 34 名額,0,2015/8/12,05:42
451273-3,451273,3,臺北醫學大學,m,2015年8月12日 17:33,抽 的話 學期 比較 相對 容易 其實 還是 很難,0,2015/8/12,17:33
451273-4,451273,4,國立臺北護理健康大學 休閒產業與健康促進系,m,2015年8月13日 08:31,只能靠 人品 好奇 住,0,2015/8/13,08:31
451273-5,451273,5,原PO - 臺北醫學大學 ,f,2015年8月13日 08:48,一種 抽 不到 感覺 b4 反正 學校 一定要 行經 高速公路 ˊ ˋ,0,2015/8/13,08:48
451273-6,451273,6,國立臺北護理健康大學 休閒產業與健康促進系,m,2015年8月13日 09:05,基隆 嗎 我是 b4,0,2015/8/13,09:05
451273-7,451273,7,原PO - 臺北醫學大學 ,f,2015年8月13日 12:42,b4 是的 哈哈 難道 基隆人 嗎,0,2015/8/13,12:42
451273-8,451273,8,臺北醫學大學,f,2015年8月13日 22:13,試試看 申請 補,0,2015/8/13,22:13
451273-9,451273,9,國立臺北護理健康大學 休閒產業與健康促進系,m,2015年8月14日 02:05,b7 哈哈 不是 喔 我是 新北 不過 地理 很熟 就是了 xdd,0,2015/8/14,02:05
451273-10,451273,10,臺北醫學大學,f,2015年8月17日 07:56,滿難 抽的 不過 好像 幾次 機會 建議 隨時 追蹤 宿舍 my2,1,2015/8/17,07:56
451273-11,451273,11,臺北醫學大學,f,2015年8月18日 10:30,覺得 難 抽 還是 花時間 找 便宜的 房子 qq,0,2015/8/18,10:30
451273-12,451273,12,臺北醫學大學,f,2015年8月29日 11:30,說到 這個 曾經 算過 一個月 住宿 費加 雜支 大概 夠我 每天 早上 搭 小黃 上學 供 參考 一下 哈哈,0,2015/8/29,11:30
451273-13,451273,13,原PO - 臺北醫學大學 ,f,2015年8月29日 14:13,b12 呃 花錢 嗚嗚 外面 租房子 之後的 花費 嗎,0,2015/8/29,14:13
451273-14,451273,14,臺北醫學大學,f,2015年8月29日 14:38,呀 雅房 少說 五六千 起跳 還不 包括 水電 還要 吃 住 出錢 的話 開銷 真的 很大 假設 住宿 費 總共 一個月 6500650020 天 上課 日 一天 325 元 搭 小黃 哈哈,0,2015/8/29,14:38
441481-1,441481,1,臺北醫學大學,m,2015年8月8日 08:29,校友 需要 圖片 支援,8,2015/8/8,08:29
441481-2,441481,2,臺北醫學大學 口腔衛生學系,f,2015年8月8日 18:06,安安 滷 糖,2,2015/8/8,18:06
441481-3,441481,3,臺北醫學大學 保健營養學系,f,2015年8月9日 02:00,記得 在校 我的 雨傘 吹斷 幾支 最後 索性 撐傘,1,2015/8/9,02:00
441481-4,441481,4,臺北醫學大學 護理學系,m,2015年8月9日 04:40,同意 樓上 一個 學期 壞了 5 隻 傘前 三隻 還是 貴的 or 自動 orz,1,2015/8/9,04:40
441481-5,441481,5,原PO - 臺北醫學大學 保健營養學系,m,2015年8月9日 19:26,b2 哪個 可愛 怎麼 認得,0,2015/8/9,19:26
441481-6,441481,6,臺北醫學大學 保健營養學系,f,2015年8月12日 06:05,安安 滷 糖,1,2015/8/12,06:05
436566-1,436566,1,臺北醫學大學,m,2015年8月6日 16:21,你在 說什麼 完全 聽不懂,1,2015/8/6,16:21
436566-2,436566,2,原PO - 臺北醫學大學 ,m,2015年8月6日 16:28,就是 抽到 學校 反而 沒甚麼 來信,1,2015/8/6,16:28
436566-3,436566,3,臺北醫學大學 藥學系,m,2015年8月6日 23:28,我有 一個 系上 同屆 啊 fb 好了 再用 dcard 有點 脫褲子放屁,6,2015/8/6,23:28
436566-4,436566,4,臺北醫學大學,f,2015年8月7日 03:01,我的 狀況 對方 不加 好友 嗚嗚,2,2015/8/7,03:01
436566-5,436566,5,國立臺北護理健康大學 休閒產業與健康促進系,m,2015年8月7日 13:02,我只 抽到 一次 還是 學院 故意 忽略 對方 哈哈哈,0,2015/8/7,13:02
436566-6,436566,6,臺北醫學大學,f,2015年8月7日 16:28,對不起 在說 我會 找 時間 回,1,2015/8/7,16:28
436566-7,436566,7,臺北醫學大學 牙體技術學系,m,2015年8月7日 17:30,遇過 可是 對方 加 好友 tt,0,2015/8/7,17:30
436566-8,436566,8,臺北醫學大學,f,2015年8月10日 13:08,昨天 抽到 一個 疑似 社團 學弟 雖然 老了 還是 交 一下 朋友 qaq,1,2015/8/10,13:08
436566-9,436566,9,臺北醫學大學,m,2015年8月11日 16:41,禮拜 抽 第三 張 北醫 可是 都沒有 回應,0,2015/8/11,16:41
436566-10,436566,10,一個把回應刪除的同學,o,2015年8月11日 16:43,已經 刪除 內容 就像 dcard 一樣 錯過 無法 相見,0,2015/8/11,16:43
436566-11,436566,11,臺北醫學大學,f,2015年8月12日 08:30,禮拜 超常 抽到 同校 不知道 為什麼,4,2015/8/12,08:30
436566-12,436566,12,臺北醫學大學 醫學檢驗暨生物技術學系,m,2015年8月24日 09:11,從首 抽到 現在 共 拿到 5 張有 3 張是 北醫 只是 都沒 加拉,0,2015/8/24,09:11
436566-13,436566,13,臺北醫學大學,f,2015年8月25日 16:06,有人 最近 一直 抽到 北醫 卡 嗎 本週 三張,1,2015/8/25,16:06
436566-14,436566,14,臺北醫學大學,f,2015年8月26日 03:30,樓上 1 已經 懶得 數了,0,2015/8/26,03:30
436566-15,436566,15,臺北醫學大學,m,2015年9月2日 13:07,b8 社的 學姐 阿,0,2015/9/2,13:07
436566-16,436566,16,臺北醫學大學 醫務管理學系,f,2015年9月4日 16:31,同校 當然 不加 阿,1,2015/9/4,16:31
436566-17,436566,17,臺北醫學大學 96醫學系,m,2015年10月10日 08:55,同校 反而 不加 好嗎,0,2015/10/10,08:55
432325-1,432325,1,臺北醫學大學,f,2015年8月5日 10:12,改吃 夢遊 仙草,2,2015/8/5,10:12
432325-2,432325,2,原PO - 臺北醫學大學,f,2015年8月6日 09:36,可是 男朋友 只想 吃 粉圓 哭,1,2015/8/6,09:36
432325-3,432325,3,臺北醫學大學 保健營養學系,f,2015年8月13日 12:29,已經 不見 許久 xd,1,2015/8/13,12:29
432325-4,432325,4,臺北醫學大學 牙醫學系,m,2015年8月14日 14:36,搬到 中山站 附近,1,2015/8/14,14:36
432325-5,432325,5,臺北醫學大學,f,2015年10月27日 19:02,饒河 晶圓 還在 嗎,0,2015/10/27,19:02
429802-1,429802,1,臺北醫學大學 口腔衛生學系,f,2015年8月4日 17:00,超會 賺錢 光 專利 收 不少 超猛 人生 勝利 組,1,2015/8/4,17:00
